id,imdb_id,overview,tagline,title,vote_average,vote_count,movieId,imdbId,tmdbId,movieId,rating,timestamp,userId
3078,tt0025316,"Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what he wants... a really juicy newspaper story!",TOGETHER... for the first time,It Happened One Night,7.7,283,1087,113731,21202,3861,3,968045015,1087
13528,tt0036855,"In the late 19th century, Paula Alquist is studying music in Italy, but ends up abandoning her classes because she's fallen in love with the gallant Gregory Anton. The couple marries and moves to England to live in a home inherited by Paula from her aunt, herself a famous singer, who was mysteriously murdered in the house ten years before. Though Paula is certain that she sees the house's gaslights dim every evening and that there are strange noises coming from the attic, Gregory convinces Paula that she's imagining things. Meanwhile, a Scotland Yard inspector, Brian Cameron, becomes sympathetic to Paula's plight.",Strange drama of a captive sweetheart!,Gaslight,7.2,73,1088,92890,88,3863,5,968045015,1088
28288,tt0025164,"Guy Holden falls for Mimi Glossop without knowing she's married. She's trying to get a divorce, so her dizzy aunt and incompetent lawyer hire a professional correspondent to pose as her lover. When Guy unknowingly gives Mimi the code phrase, she thinks he's the faux beau; and she confuses his genuine interest for part of the act.",The King and Queen of 'Carioca',The Gay Divorcee,7.2,17,1089,105236,500,3864,3,968045015,1089
213,tt0053125,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",It's a deadly game of 'tag' and Cary Grant is 'it'...,North by Northwest,7.8,1062,1090,91763,792,3865,5,968045015,1090
284,tt0053604,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.","Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!",The Apartment,8.1,498,1091,98627,8491,3869,2,968044981,1091
239,tt0053291,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",The movie too HOT for words!,Some Like It Hot,8,835,1092,103772,402,3871,2,968044981,1092
4808,tt0056923,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",Is anyone really who they seem to be?,Charade,7.7,351,1093,101761,10537,3873,3,968044981,1093
289,tt0034583,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",They had a date with fate in Casablanca!,Casablanca,7.9,1462,1094,104036,11386,3879,5,968044949,1094
963,tt0033870,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.",A story as EXPLOSIVE as his BLAZING automatics!,The Maltese Falcon,7.8,435,1095,104348,9504,3885,3,968044949,1095
11113,tt0058385,A misogynistic and snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,The loverliest motion picture of them all!,My Fair Lady,7.4,361,1096,84707,15764,3886,2,968044949,1096
6620,tt0047437,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work -- busily running the family corporate empire, he has no time for a wife and family. David is all play -- technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who has been infatuated with David all her life, but David hardly notices her -- ""doesn't even know I exist"" -- until she goes away to Paris for two years, and returns an elegant, sophisticated, beautiful woman. Suddenly, she finds that she has captured David's attention, but just as she does so, she finds herself falling in love with Linus, and she finds that Linus is also falling in love with her.",...the chauffeur's daughter who learned her stuff in Paris,Sabrina,7.4,284,1097,83866,601,6184,4,968045173,1097
804,tt0046250,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",Romance in romantic Rome!,Roman Holiday,7.8,502,1099,29992,25842,1,5,1331380058,1099
26531,tt0031580,The classic Shirley Temple film in which a little girl goes in search of her father who is reported missing by the military during World War I.,A great classic comes to life in glorious Technicolor!,The Little Princess,7,22,1100,99371,2119,47,2.5,1331380914,1100
909,tt0037059,"In the year before the 1904 St Louis World's Fair, the four Smith daughters learn lessons of life and love, even as they prepare for a reluctant move to New York.",M·G·M's glorious love story with music!,Meet Me in St. Louis,6.8,66,1101,92099,744,110,4,1331380038,1101
630,tt0032138,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","We're off to see the Wizard, the wonderful Wizard of Oz!",The Wizard of Oz,7.4,1689,1103,48545,221,277,4,1331379348,1103
770,tt0031381,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,The greatest romance of all time!,Gone with the Wind,7.7,995,1104,44081,702,296,3.5,1331380895,1104
31044,tt0084370,"Benjy Stone is the junior writer on the top rated variety/comedy show, in the mid 50s (the early years). Alan Swann, an Erol Flynn type actor with a drinking problem is to be that weeks guest star.",,My Favorite Year,7.1,35,1105,115885,25750,318,4.5,1331380029,1105
599,tt0043014,A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.,A Hollywood Story,Sunset Boulevard,8.2,533,1111,117040,9305,356,5,1331380018,1111
15,tt0033467,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",It's Terrific!,Citizen Kane,8,1244,1112,117284,37616,362,4.5,1331379479,1112
62,tt0062622,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",An epic drama of adventure and exploration,2001: A Space Odyssey,7.9,3075,1113,115580,11112,480,3,1331380025,1113
121357,tt0039428,A British colonel (Ray Milland) escapes from the Gestapo to the Black Forest and poses as a Gypsy's (Marlene Dietrich) mate.,Strange . . . Amazing . . . Their Love Story !,Golden Earrings,4.8,3,1114,116378,21612,524,3.5,1331379485,1114
705,tt0042192,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",It's all about women... and their men!,All About Eve,8,367,1120,117318,1630,527,4,1331380901,1120
22490,tt0032143,"Wealthy Mary Haines is unaware her husband is having an affair with shopgirl Crystal Allen. Sylvia Fowler and Edith Potter discover this from a manicurist and arrange for Mary to hear the gossip. On the train taking her to a Reno divorce Mary meets the Countess and Miriam (in an affair with Fowler's husband). While they are at Lucy's dude ranch, Fowler arrives for her own divorce and the Countess meets fifth husband-to-be Buck. Back in New York, Mary's ex is now unhappily married to Crystal who is already in an affair with Buck.",It's all about men!,The Women,6.4,26,1123,117320,124837,531,4,1331379483,1123
